"COLONYLENGTH","MAX_DEPTH_M","Area_surveyed_m2","SITE","PER_DEAD","LATITUDE","LONGITUDE","YEAR","TAIL_BINS","Bleaching_Period","Survey_Type"
8,14.3256,60,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","60m"
5,14.3256,60,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","60m"
6,14.3256,60,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","60m"
7,14.3256,60,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","60m"
6,14.3256,60,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","60m"
10,14.3256,60,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","60m"
6,14.3256,60,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","60m"
65,14.3256,60,"TUT-214",98,-14.28309,-170.607,"2025","Q80","Post-Bleaching","60m"
14,14.3256,60,"TUT-214",0,-14.28309,-170.607,"2025","QMED","Post-Bleaching","60m"
11,14.3256,60,"TUT-214",0,-14.28309,-170.607,"2025","Q20","Post-Bleaching","60m"
97,14.3256,60,"TUT-214",90,-14.28309,-170.607,"2025","Q80","Post-Bleaching","60m"
35,14.3256,60,"TUT-214",65,-14.28309,-170.607,"2025","QMED","Post-Bleaching","60m"
105,14.3256,60,"TUT-214",85,-14.28309,-170.607,"2025","Q80","Post-Bleaching","60m"
47,14.3256,60,"TUT-214",95,-14.28309,-170.607,"2025","Q80","Post-Bleaching","60m"
115,11.5824,60,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
20,11.5824,60,"TUT-171",25,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","60m"
160,11.5824,60,"TUT-171",98,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
75,11.5824,60,"TUT-171",70,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
110,11.5824,60,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
65,11.5824,60,"TUT-171",97,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
115,11.5824,60,"TUT-171",98,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
58,11.5824,60,"TUT-171",98,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
133,11.5824,60,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
131,11.5824,60,"TUT-171",98,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
110,11.5824,60,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
6,11.5824,60,"TUT-171",0,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","60m"
60,11.5824,60,"TUT-171",85,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
72,11.5824,60,"TUT-171",97,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
11,11.5824,60,"TUT-171",10,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","60m"
13,11.5824,60,"TUT-171",10,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","60m"
7,11.5824,60,"TUT-171",0,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","60m"
170,11.5824,60,"TUT-171",99,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
36,11.5824,60,"TUT-171",70,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","60m"
95,11.5824,60,"TUT-171",98,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
81,11.5824,60,"TUT-171",95,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
18,11.5824,60,"TUT-171",20,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","60m"
90,11.5824,60,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
120,11.5824,60,"TUT-171",99,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
75,11.5824,60,"TUT-171",95,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
105,11.5824,60,"TUT-171",95,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
43,11.5824,60,"TUT-171",70,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
90,11.5824,60,"TUT-171",85,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
88,11.5824,60,"TUT-171",80,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
150,11.5824,60,"TUT-171",85,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","60m"
11,12.4968,60,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","60m"
26,12.4968,60,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
88,12.4968,60,"TUT-216",85,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","60m"
48,12.4968,60,"TUT-216",80,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","60m"
51,12.4968,60,"TUT-216",75,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","60m"
13,12.4968,60,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
10,12.4968,60,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","60m"
28,12.4968,60,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
21,12.4968,60,"TUT-216",2,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
23,12.4968,60,"TUT-216",1,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
21,12.4968,60,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
48,12.4968,60,"TUT-216",90,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","60m"
18,12.4968,60,"TUT-216",5,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
20,12.4968,60,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
55,12.4968,60,"TUT-216",75,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","60m"
31,12.4968,60,"TUT-216",40,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
49,12.4968,60,"TUT-216",45,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","60m"
6,12.4968,60,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","60m"
31,12.4968,60,"TUT-216",90,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
24,12.4968,60,"TUT-216",70,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
45,12.4968,60,"TUT-216",40,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","60m"
25,12.4968,60,"TUT-216",50,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
23,12.4968,60,"TUT-216",5,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","60m"
52,12.4968,60,"TUT-216",80,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","60m"
NA,12.192,60,"TUT-083",NA,-14.332102,-170.697197,"2025",NA,"Post-Bleaching","60m"
NA,12.192,60,"TUT-083",NA,-14.332102,-170.697197,"2025",NA,"Post-Bleaching","60m"
10,12.192,60,"TUT-126",0,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","60m"
11,12.192,60,"TUT-126",0,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","60m"
45,12.192,60,"TUT-126",60,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","60m"
39,12.192,60,"TUT-126",65,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","60m"
6,12.192,60,"TUT-126",0,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","60m"
38,12.192,60,"TUT-126",50,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","60m"
8,12.192,60,"TUT-126",0,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","60m"
9,12.192,60,"TUT-126",0,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","60m"
11,12.192,60,"TUT-126",0,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","60m"
43,12.192,60,"TUT-126",50,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","60m"
43,12.192,60,"TUT-126",70,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","60m"
17,12.192,60,"TUT-126",10,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","60m"
18,12.192,60,"TUT-126",30,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","60m"
41,12.192,60,"TUT-126",85,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","60m"
16,12.192,60,"TUT-126",0,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","60m"
47,12.192,60,"TUT-126",2,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","60m"
66,12.192,60,"TUT-126",5,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","60m"
23,12.192,60,"TUT-126",2,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","60m"
33,12.192,60,"TUT-126",80,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","60m"
30,12.192,60,"TUT-126",45,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","60m"
38,12.192,60,"TUT-139",15,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
63,12.192,60,"TUT-139",80,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","60m"
35,12.192,60,"TUT-139",15,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
38,12.192,60,"TUT-139",85,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
28,12.192,60,"TUT-139",10,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
28,12.192,60,"TUT-139",15,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
25,12.192,60,"TUT-139",5,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
60,12.192,60,"TUT-139",95,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","60m"
31,12.192,60,"TUT-139",95,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
19,12.192,60,"TUT-139",0,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
17,12.192,60,"TUT-139",0,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
110,12.192,60,"TUT-139",85,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","60m"
25,12.192,60,"TUT-139",55,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
40,12.192,60,"TUT-139",40,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
42,12.192,60,"TUT-139",50,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","60m"
19,12.192,60,"TUT-139",10,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
41,12.192,60,"TUT-139",85,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","60m"
38,12.192,60,"TUT-139",25,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
19,12.192,60,"TUT-139",50,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
20,12.192,60,"TUT-139",0,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
52,12.192,60,"TUT-139",10,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","60m"
41,12.192,60,"TUT-139",50,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","60m"
17,12.192,60,"TUT-139",1,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
12,12.192,60,"TUT-139",0,-14.352648,-170.787165,"2025","Q20","Post-Bleaching","60m"
32,12.192,60,"TUT-139",90,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","60m"
9,12.192,60,"TUT-139",0,-14.352648,-170.787165,"2025","Q20","Post-Bleaching","60m"
NA,15.8496,60,"TUT-025",NA,-14.251678,-170.698016,"2025",NA,"Post-Bleaching","60m"
NA,15.8496,60,"TUT-025",NA,-14.251678,-170.698016,"2025",NA,"Post-Bleaching","60m"
105,7.0104,60,"TUT-220",85,-14.300247,-170.681886,"2025","Q80","Post-Bleaching","60m"
13,7.0104,60,"TUT-220",0,-14.300247,-170.681886,"2025","QMED","Post-Bleaching","60m"
29,7.0104,60,"TUT-220",60,-14.300247,-170.681886,"2025","QMED","Post-Bleaching","60m"
75,7.0104,60,"TUT-220",70,-14.300247,-170.681886,"2025","Q80","Post-Bleaching","60m"
51,7.0104,60,"TUT-220",85,-14.300247,-170.681886,"2025","Q80","Post-Bleaching","60m"
50,7.0104,60,"TUT-220",95,-14.300247,-170.681886,"2025","Q80","Post-Bleaching","60m"
60,7.0104,60,"TUT-220",70,-14.300247,-170.681886,"2025","Q80","Post-Bleaching","60m"
17,7.0104,60,"TUT-220",0,-14.300247,-170.681886,"2025","QMED","Post-Bleaching","60m"
22,7.0104,60,"TUT-220",5,-14.300247,-170.681886,"2025","QMED","Post-Bleaching","60m"
78,7.0104,60,"TUT-220",80,-14.300247,-170.681886,"2025","Q80","Post-Bleaching","60m"
6,7.0104,60,"TUT-220",10,-14.300247,-170.681886,"2025","Q20","Post-Bleaching","60m"
13,13.4112,60,"TUT-157",15,-14.274192,-170.619785,"2025","QMED","Post-Bleaching","60m"
10,13.4112,60,"TUT-157",0,-14.274192,-170.619785,"2025","Q20","Post-Bleaching","60m"
42,13.4112,60,"TUT-157",25,-14.274192,-170.619785,"2025","Q80","Post-Bleaching","60m"
12,13.4112,60,"TUT-157",5,-14.274192,-170.619785,"2025","Q20","Post-Bleaching","60m"
21,13.4112,60,"TUT-157",10,-14.274192,-170.619785,"2025","QMED","Post-Bleaching","60m"
53,9.7536,60,"TUT-086",50,-14.27703,-170.611737,"2025","Q80","Post-Bleaching","60m"
19,9.7536,60,"TUT-086",10,-14.27703,-170.611737,"2025","QMED","Post-Bleaching","60m"
21,9.7536,60,"TUT-086",5,-14.27703,-170.611737,"2025","QMED","Post-Bleaching","60m"
19,13.716,60,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
34,13.716,60,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
13,13.716,60,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
33,13.716,60,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
71,13.716,60,"TUT-222",40,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
60,13.716,60,"TUT-222",10,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
16,13.716,60,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
29,13.716,60,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
53,13.716,60,"TUT-222",20,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
78,13.716,60,"TUT-222",20,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
26,13.716,60,"TUT-222",15,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
15,13.716,60,"TUT-222",2,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
75,13.716,60,"TUT-222",15,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
85,13.716,60,"TUT-222",45,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
75,13.716,60,"TUT-222",35,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
40,13.716,60,"TUT-222",15,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
22,13.716,60,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
52,13.716,60,"TUT-222",40,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
85,13.716,60,"TUT-222",60,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
41,13.716,60,"TUT-222",60,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
57,13.716,60,"TUT-222",10,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
19,13.716,60,"TUT-222",20,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
71,13.716,60,"TUT-222",50,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
50,13.716,60,"TUT-222",25,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
55,13.716,60,"TUT-222",80,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
45,13.716,60,"TUT-222",15,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
30,13.716,60,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
43,13.716,60,"TUT-222",5,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
23,13.716,60,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","60m"
58,13.716,60,"TUT-222",50,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","60m"
38,10.0584,60,"TUT-223",70,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
5,10.0584,60,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","60m"
21,10.0584,60,"TUT-223",35,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
23,10.0584,60,"TUT-223",25,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
60,10.0584,60,"TUT-223",90,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","60m"
5,10.0584,60,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","60m"
6,10.0584,60,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","60m"
49,10.0584,60,"TUT-223",95,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","60m"
7,10.0584,60,"TUT-223",1,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","60m"
5,10.0584,60,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","60m"
15,10.0584,60,"TUT-223",0,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
5,10.0584,60,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","60m"
21,10.0584,60,"TUT-223",1,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
52,10.0584,60,"TUT-223",35,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","60m"
44,10.0584,60,"TUT-223",20,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","60m"
14,10.0584,60,"TUT-223",1,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
80,10.0584,60,"TUT-223",65,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","60m"
20,10.0584,60,"TUT-223",15,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
33,10.0584,60,"TUT-223",20,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
125,10.0584,60,"TUT-223",85,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","60m"
16,10.0584,60,"TUT-223",25,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
42,10.0584,60,"TUT-223",80,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","60m"
38,10.0584,60,"TUT-223",85,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
10,10.0584,60,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","60m"
6,10.0584,60,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","60m"
8,10.0584,60,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","60m"
59,10.0584,60,"TUT-223",90,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","60m"
30,10.0584,60,"TUT-223",25,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
15,10.0584,60,"TUT-223",0,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
20,10.0584,60,"TUT-223",5,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","60m"
38,14.6304,60,"TUT-098",10,-14.314128,-170.652116,"2025","QMED","Post-Bleaching","60m"
NA,13.1064,60,"TUT-224",NA,-14.249692,-170.630235,"2025",NA,"Post-Bleaching","60m"
NA,13.1064,60,"TUT-224",NA,-14.249692,-170.630235,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
NA,9.7536,60,"TUT-144",NA,-14.24708,-170.581465,"2025",NA,"Post-Bleaching","60m"
6,15.54404,10,"TUT-01551",0,-14.24987,-170.5623,"2015","Q20","Pre-Bleaching","10m"
26,15.54404,10,"TUT-01551",55,-14.24987,-170.5623,"2015","QMED","Pre-Bleaching","10m"
21,15.54404,10,"TUT-01551",5,-14.24987,-170.5623,"2015","QMED","Pre-Bleaching","10m"
7,15.54404,10,"TUT-01551",0,-14.24987,-170.5623,"2015","Q20","Pre-Bleaching","10m"
8,12.80098,10,"TUT-01715",0,-14.29025,-170.5505,"2015","Q20","Pre-Bleaching","10m"
21,17.37275,10,"TUT-01785",0,-14.27784,-170.545,"2015","QMED","Pre-Bleaching","10m"
10,17.37275,10,"TUT-01785",0,-14.27784,-170.545,"2015","Q20","Pre-Bleaching","10m"
15,17.37275,10,"TUT-01785",0,-14.27784,-170.545,"2015","QMED","Pre-Bleaching","10m"
47,17.37275,10,"TUT-01785",10,-14.27784,-170.545,"2015","Q80","Pre-Bleaching","10m"
26,17.37275,10,"TUT-01785",5,-14.27784,-170.545,"2015","QMED","Pre-Bleaching","10m"
15,17.37275,10,"TUT-01785",0,-14.27784,-170.545,"2015","QMED","Pre-Bleaching","10m"
7,17.37275,10,"TUT-01785",0,-14.27784,-170.545,"2015","Q20","Pre-Bleaching","10m"
48,17.37275,10,"TUT-01785",50,-14.27784,-170.545,"2015","Q80","Pre-Bleaching","10m"
6,17.37275,10,"TUT-01785",0,-14.27784,-170.545,"2015","Q20","Pre-Bleaching","10m"
29,17.37275,10,"TUT-01785",10,-14.27784,-170.545,"2015","QMED","Pre-Bleaching","10m"
42,17.67754,10,"TUT-01795",10,-14.27577,-170.5465,"2015","Q80","Pre-Bleaching","10m"
16,17.67754,10,"TUT-01795",0,-14.27577,-170.5465,"2015","QMED","Pre-Bleaching","10m"
11,17.67754,10,"TUT-01795",0,-14.27577,-170.5465,"2015","Q20","Pre-Bleaching","10m"
22,17.67754,10,"TUT-01795",15,-14.27577,-170.5465,"2015","QMED","Pre-Bleaching","10m"
15,17.67754,10,"TUT-01795",0,-14.27577,-170.5465,"2015","QMED","Pre-Bleaching","10m"
29,17.67754,10,"TUT-01795",0,-14.27577,-170.5465,"2015","QMED","Pre-Bleaching","10m"
12,17.67754,10,"TUT-01795",0,-14.27577,-170.5465,"2015","Q20","Pre-Bleaching","10m"
20,14.02012,10,"TUT-01855",5,-14.28335,-170.5627,"2015","QMED","Pre-Bleaching","10m"
26,15.84883,10,"TUT-01858",10,-14.28371,-170.6284,"2015","QMED","Pre-Bleaching","10m"
25,15.84883,10,"TUT-01858",20,-14.28371,-170.6284,"2015","QMED","Pre-Bleaching","10m"
73,15.54404,10,"TUT-01872",5,-14.2862,-170.6001,"2015","Q80","Pre-Bleaching","10m"
16,15.54404,10,"TUT-01872",3,-14.2862,-170.6001,"2015","QMED","Pre-Bleaching","10m"
41,15.54404,10,"TUT-01872",5,-14.2862,-170.6001,"2015","Q80","Pre-Bleaching","10m"
9,15.54404,10,"TUT-01872",0,-14.2862,-170.6001,"2015","Q20","Pre-Bleaching","10m"
5,15.54404,10,"TUT-01872",20,-14.2862,-170.6001,"2015","Q20","Pre-Bleaching","10m"
8,15.54404,10,"TUT-01872",10,-14.2862,-170.6001,"2015","Q20","Pre-Bleaching","10m"
27,15.54404,10,"TUT-01872",3,-14.2862,-170.6001,"2015","QMED","Pre-Bleaching","10m"
28,15.54404,10,"TUT-01872",0,-14.2862,-170.6001,"2015","QMED","Pre-Bleaching","10m"
26,15.54404,10,"TUT-01872",0,-14.2862,-170.6001,"2015","QMED","Pre-Bleaching","10m"
9,15.54404,10,"TUT-01872",0,-14.2862,-170.6001,"2015","Q20","Pre-Bleaching","10m"
14,15.54404,10,"TUT-01872",2,-14.2862,-170.6001,"2015","QMED","Pre-Bleaching","10m"
37,15.54404,10,"TUT-01872",5,-14.2862,-170.6001,"2015","QMED","Pre-Bleaching","10m"
13,15.54404,10,"TUT-01872",1,-14.2862,-170.6001,"2015","QMED","Pre-Bleaching","10m"
40,15.54404,10,"TUT-01872",3,-14.2862,-170.6001,"2015","QMED","Pre-Bleaching","10m"
20,15.54404,10,"TUT-01872",5,-14.2862,-170.6001,"2015","QMED","Pre-Bleaching","10m"
19,15.54404,10,"TUT-01872",1,-14.2862,-170.6001,"2015","QMED","Pre-Bleaching","10m"
23,15.54404,10,"TUT-01872",3,-14.2862,-170.6001,"2015","QMED","Pre-Bleaching","10m"
6,15.54404,10,"TUT-01872",0,-14.2862,-170.6001,"2015","Q20","Pre-Bleaching","10m"
58,17.06797,10,"TUT-01878",8,-14.29355,-170.6533,"2015","Q80","Pre-Bleaching","10m"
23,11.27705,10,"TUT-01913",0,-14.27307,-170.5708,"2015","QMED","Pre-Bleaching","10m"
40,16.76318,10,"TUT-01962",30,-14.36487,-170.7433,"2015","QMED","Pre-Bleaching","10m"
17,16.76318,10,"TUT-01962",5,-14.36487,-170.7433,"2015","QMED","Pre-Bleaching","10m"
32,16.76318,10,"TUT-01962",95,-14.36487,-170.7433,"2015","QMED","Pre-Bleaching","10m"
12,14.62969,10,"TUT-02014",0,-14.36251,-170.7658,"2015","Q20","Pre-Bleaching","10m"
11,14.62969,10,"TUT-02014",0,-14.36251,-170.7658,"2015","Q20","Pre-Bleaching","10m"
31,14.62969,10,"TUT-02086",0,-14.3546,-170.7873,"2015","QMED","Pre-Bleaching","10m"
6,14.62969,10,"TUT-02086",15,-14.3546,-170.7873,"2015","Q20","Pre-Bleaching","10m"
33,14.62969,10,"TUT-02086",0,-14.3546,-170.7873,"2015","QMED","Pre-Bleaching","10m"
23,14.02012,10,"TUT-02141",10,-14.24711,-170.6693,"2015","QMED","Pre-Bleaching","10m"
10,14.02012,10,"TUT-02141",0,-14.24711,-170.6693,"2015","Q20","Pre-Bleaching","10m"
29,10.05791,10,"TUT-02142",5,-14.24955,-170.6724,"2015","QMED","Pre-Bleaching","10m"
8,13.71533,10,"TUT-02155",0,-14.24323,-170.6699,"2015","Q20","Pre-Bleaching","10m"
5,13.71533,10,"TUT-02155",5,-14.24323,-170.6699,"2015","Q20","Pre-Bleaching","10m"
7,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","Q20","Pre-Bleaching","10m"
